groupe;radiale;station;transect;pit;type_substrat;organismes_benthiques
4;N;DAR;T3;6,8m;SD;GA
4;N;DAR;T3;7m;SD;MAC
4;N;DAR;T3;7,2m;SD;NU
4;N;DAR;T3;7,4m;SD;NU
4;N;DAR;T3;7,6m;SD;MAC
4;N;DAR;T3;7,8m;SD;MAC
4;N;DAR;T3;8m;SD;NU
4;N;DAR;T3;8,2m;SD;NU
4;N;DAR;T3;8,4m;SD;COR
4;N;DAR;T3;8,6m;SD;NU
4;N;DAR;T3;8,8m;SD;COR
4;N;DAR;T3;9m;SD;MAC
4;N;DAR;T3;9,2m;SD;NU
4;N;DAR;T3;9,4m;SD;COR
4;N;DAR;T3;9,6m;SD;NU
4;N;DAR;T3;9,8m;SD;COR
4;N;DAR;T3;10m;SD;NU
4;N;DAR-PI;T1;0,2m;CV;C_F
4;N;DAR-PI;T1;0,4m;CV;C_F
4;N;DAR-PI;T1;0,6m;CV;C_F
4;N;DAR-PI;T1;0,8m;CV;C_F
4;N;DAR-PI;T1;1m;CV;C_F
4;N;DAR-PI;T1;1,2m;CV;C_B
4;N;DAR-PI;T1;1,4m;SD;NU
4;N;DAR-PI;T1;1,6m;SD;GA
4;N;DAR-PI;T1;1,8m;SD;GA
4;N;DAR-PI;T1;2m;SD;GA
4;N;DAR-PI;T1;2,2m;CV;C_B
4;N;DAR-PI;T1;2,4m;CM;GA
4;N;DAR-PI;T1;2,6m;CV;C_B
4;N;DAR-PI;T1;2,8m;CV;C_B
4;N;DAR-PI;T1;3m;CV;C_B
4;N;DAR-PI;T1;3,2m;CV;C_B
4;N;DAR-PI;T1;3,4m;CV;C_B
4;N;DAR-PI;T1;3,6m;CV;C_B
4;N;DAR-PI;T1;3,8m;CV;C_B
4;N;DAR-PI;T1;4m;CV;C_B
4;N;DAR-PI;T1;4,2m;CV;C_B
4;N;DAR-PI;T1;4,4m;CV;C_B
4;N;DAR-PI;T1;4,6m;CV;C_B
4;N;DAR-PI;T1;4,8m;CV;C_B
4;N;DAR-PI;T1;5m;CV;C_B
4;N;DAR-PI;T1;5,2m;CV;C_B
4;N;DAR-PI;T1;5,4m;CV;C_B
4;N;DAR-PI;T1;5,6m;CV;C_B
4;N;DAR-PI;T1;5,8m;CV;C_B
4;N;DAR-PI;T1;6m;CV;C_B
4;N;DAR-PI;T1;6,2m;CV;C_B
4;N;DAR-PI;T1;6,4m;CV;C_B
4;N;DAR-PI;T1;6,6m;CV;C_B
4;N;DAR-PI;T1;6,8m;CV;C_B
4;N;DAR-PI;T1;7m;CV;C_B
4;N;DAR-PI;T1;7,2m;CM;NU
4;N;DAR-PI;T1;7,4m;CM;NU
4;N;DAR-PI;T1;7,6m;CM;NU
4;N;DAR-PI;T1;7,8m;CM;NU
4;N;DAR-PI;T1;8m;CM;NU
4;N;DAR-PI;T1;8,2m;CM;NU
4;N;DAR-PI;T1;8,4m;SD;NU
4;N;DAR-PI;T1;8,6m;SD;NU
4;N;DAR-PI;T1;8,8m;SD;NU
4;N;DAR-PI;T1;9m;SD;NU
4;N;DAR-PI;T1;9,2m;SD;NU
4;N;DAR-PI;T1;9,4m;SD;NU
4;N;DAR-PI;T1;9,6m;SD;NU
4;N;DAR-PI;T1;9,8m;SD;NU
4;N;DAR-PI;T1;10m;SD;NU
4;N;DAR-PI;T2;0,2m;CV;C_B
4;N;DAR-PI;T2;0,4m;CV;C_B
4;N;DAR-PI;T2;0,6m;CV;C_B
4;N;DAR-PI;T2;0,8m;CV;C_B
4;N;DAR-PI;T2;1m;CV;C_B
4;N;DAR-PI;T2;1,2m;CV;C_B
4;N;DAR-PI;T2;1,4m;CV;C_B
4;N;DAR-PI;T2;1,6m;CV;C_B
4;N;DAR-PI;T2;1,8m;CV;C_B
4;N;DAR-PI;T2;2m;CV;C_B
4;N;DAR-PI;T2;2,2m;CV;C_B
4;N;DAR-PI;T2;2,4m;CV;C_B
4;N;DAR-PI;T2;2,6m;CV;C_B
4;N;DAR-PI;T2;2,8m;CV;C_B
4;N;DAR-PI;T2;3m;CV;C_B
4;N;DAR-PI;T2;3,2m;CV;C_B
4;N;DAR-PI;T2;3,4m;CV;C_B
4;N;DAR-PI;T2;3,6m;CV;C_B
4;N;DAR-PI;T2;3,8m;CV;C_B
4;N;DAR-PI;T2;4m;SD;NU
4;N;DAR-PI;T2;4,2m;SD;NU
4;N;DAR-PI;T2;4,4m;SD;NU
4;N;DAR-PI;T2;4,6m;SD;NU
4;N;DAR-PI;T2;4,8m;SD;NU
4;N;DAR-PI;T2;5m;SD;NU
4;N;DAR-PI;T2;5,2m;CV;C_B
4;N;DAR-PI;T2;5,4m;SD;NU
4;N;DAR-PI;T2;5,6m;SD;NU
4;N;DAR-PI;T2;5,8m;SD;NU
4;N;DAR-PI;T2;6m;SD;NU
4;N;DAR-PI;T2;6,2m;SD;NU
4;N;DAR-PI;T2;6,4m;SD;NU
4;N;DAR-PI;T2;6,6m;SD;NU
4;N;DAR-PI;T2;6,8m;SD;NU
4;N;DAR-PI;T2;7m;SD;NU
4;N;DAR-PI;T2;7,2m;SD;NU
4;N;DAR-PI;T2;7,4m;SD;NU
4;N;DAR-PI;T2;7,6m;SD;NU
4;N;DAR-PI;T2;7,8m;SD;NU
4;N;DAR-PI;T2;8m;SD;NU
4;N;DAR-PI;T2;8,2m;SD;NU
4;N;DAR-PI;T2;8,4m;SD;NU
4;N;DAR-PI;T2;8,6m;SD;NU
4;N;DAR-PI;T2;8,8m;SD;NU
4;N;DAR-PI;T2;9m;SD;NU
4;N;DAR-PI;T2;9,2m;SD;NU
4;N;DAR-PI;T2;9,4m;SD;NU
4;N;DAR-PI;T2;9,6m;SD;NU
4;N;DAR-PI;T2;9,8m;SD;NU
4;N;DAR-PI;T2;10m;SD;NU
4;N;DAR-PI;T3;0,2m;CV;C_B
4;N;DAR-PI;T3;0,4m;CV;C_B
4;N;DAR-PI;T3;0,6m;CV;C_B
4;N;DAR-PI;T3;0,8m;CV;C_B
4;N;DAR-PI;T3;1m;CV;C_B
4;N;DAR-PI;T3;1,2m;CV;C_B
4;N;DAR-PI;T3;1,4m;CV;C_B
4;N;DAR-PI;T3;1,6m;CV;C_B
4;N;DAR-PI;T3;1,8m;CV;COR
4;N;DAR-PI;T3;2m;CM;COR
4;N;DAR-PI;T3;2,2m;CM;COR
4;N;DAR-PI;T3;2,4m;CV;C_B
4;N;DAR-PI;T3;2,6m;CV;C_B
4;N;DAR-PI;T3;2,8m;CV;C_B
4;N;DAR-PI;T3;3m;CV;C_B
4;N;DAR-PI;T3;3,2m;CV;C_B
4;N;DAR-PI;T3;3,4m;CV;C_B
4;N;DAR-PI;T3;3,6m;CV;C_B
4;N;DAR-PI;T3;3,8m;CV;C_B
4;N;DAR-PI;T3;4m;CV;C_B
4;N;DAR-PI;T3;4,2m;CV;C_B
4;N;DAR-PI;T3;4,4m;CV;C_B
4;N;DAR-PI;T3;4,6m;CV;C_B
4;N;DAR-PI;T3;4,8m;CV;C_B
4;N;DAR-PI;T3;5m;SD;NU
4;N;DAR-PI;T3;5,2m;SD;NU
4;N;DAR-PI;T3;5,4m;SD;NU
4;N;DAR-PI;T3;5,6m;SD;INV
4;N;DAR-PI;T3;5,8m;SD;NU
4;N;DAR-PI;T3;6m;SD;NU
4;N;DAR-PI;T3;6,2m;SD;NU
4;N;DAR-PI;T3;6,4m;SD;NU
4;N;DAR-PI;T3;6,6m;SD;NU
4;N;DAR-PI;T3;6,8m;SD;NU
4;N;DAR-PI;T3;7m;SD;COR
4;N;DAR-PI;T3;7,2m;SD;COR
4;N;DAR-PI;T3;7,4m;SD;COR
4;N;DAR-PI;T3;7,6m;SD;COR
4;N;DAR-PI;T3;7,8m;SD;COR
4;N;DAR-PI;T3;8m;SD;COR
4;N;DAR-PI;T3;8,2m;SD;NU
4;N;DAR-PI;T3;8,4m;SD;COR
4;N;DAR-PI;T3;8,6m;SD;COR
4;N;DAR-PI;T3;8,8m;SD;NU
4;N;DAR-PI;T3;9m;SD;MAC
4;N;DAR-PI;T3;9,2m;SD;NU
4;N;DAR-PI;T3;9,4m;SD;NU
4;N;DAR-PI;T3;9,6m;SD;NU
4;N;DAR-PI;T3;9,8m;SD;NU
4;N;DAR-PI;T3;10m;CV;C_B
4;N;DAR-PI;T1;0,2m;CV;C_B
4;N;PI;T1;0,4m;CV;C_B
4;N;PI;T1;0,6m;CV;C_B
4;N;PI;T1;0,8m;CV;C_B
4;N;PI;T1;1m;CV;C_B
4;N;PI;T1;1,2m;CV;C_B
4;N;PI;T1;1,4m;CV;C_B
4;N;PI;T1;1,6m;CV;C_B
4;N;PI;T1;1,8m;CV;C_B
4;N;PI;T1;2m;CV;C_B
4;N;PI;T1;2,2m;CV;C_B
4;N;PI;T1;2,4m;CV;C_B
4;N;PI;T1;2,6m;CV;C_B
4;N;PI;T1;2,8m;CV;C_B
4;N;PI;T1;3m;CV;C_B
4;N;PI;T1;3,2m;CV;C_B
4;N;PI;T1;3,4m;CV;C_B
4;N;PI;T1;3,6m;CV;C_B
4;N;PI;T1;3,8m;CV;C_B
4;N;PI;T1;4m;CV;C_B
4;N;PI;T1;4,2m;CV;C_B
4;N;PI;T1;4,4m;CV;C_B
4;N;PI;T1;4,6m;CV;C_B
4;N;PI;T1;4,8m;CV;C_D
4;N;PI;T1;5m;CV;C_D
4;N;PI;T1;5,2m;CV;C_D
4;N;PI;T1;5,4m;CV;C_D
4;N;PI;T1;5,6m;CV;C_D
4;N;PI;T1;5,8m;SD;NU
4;N;PI;T1;6m;SD;NU
4;N;PI;T1;6,2m;SD;NU
4;N;PI;T1;6,4m;SD;NU
4;N;PI;T1;6,6m;SD;NU
4;N;PI;T1;6,8m;SD;NU
4;N;PI;T1;7m;SD;NU
4;N;PI;T1;7,2m;CV;C_B
4;N;PI;T1;7,4m;CV;C_B
4;N;PI;T1;7,6m;CV;C_B
4;N;PI;T1;7,8m;CV;C_B
4;N;PI;T1;8m;CV;C_B
4;N;PI;T1;8,2m;CV;C_B
4;N;PI;T1;8,4m;SD;NU
4;N;PI;T1;8,6m;SD;NU
4;N;PI;T1;8,8m;SD;NU
4;N;PI;T1;9m;CV;C_B
4;N;PI;T1;9,2m;CV;C_B
4;N;PI;T1;9,4m;CV;C_B
4;N;PI;T1;9,6m;CV;C_B
4;N;PI;T1;9,8m;CV;C_B
4;N;PI;T1;10m;CV;C_B
4;N;PI;T2;0,2m;CV;C_B
4;N;PI;T2;0,4m;CV;C_B
4;N;PI;T2;0,6m;CV;C_B
4;N;PI;T2;0,8m;CV;C_B
4;N;PI;T2;1m;CV;C_B
4;N;PI;T2;1,2m;CV;C_B
4;N;PI;T2;1,4m;CV;C_B
4;N;PI;T2;1,6m;CV;C_B
4;N;PI;T2;1,8m;CV;C_B
4;N;PI;T2;2m;CV;C_B
4;N;PI;T2;2,2m;CV;C_B
4;N;PI;T2;2,4m;CV;C_B
4;N;PI;T2;2,6m;CV;C_B
4;N;PI;T2;2,8m;CV;C_B
4;N;PI;T2;3m;CV;C_B
4;N;PI;T2;3,2m;CV;C_B
4;N;PI;T2;3,4m;CV;C_B
4;N;PI;T2;3,6m;CV;C_B
4;N;PI;T2;3,8m;CV;C_B
4;N;PI;T2;4m;CV;C_B
4;N;PI;T2;4,2m;SD;NU
4;N;PI;T2;4,4m;SD;NU
4;N;PI;T2;4,6m;SD;NU
4;N;PI;T2;4,8m;SD;NU
4;N;PI;T2;5m;CV;C_B
4;N;PI;T2;5,2m;CV;C_B
4;N;PI;T2;5,4m;CV;C_B
4;N;PI;T2;5,6m;CV;C_B
4;N;PI;T2;5,8m;CV;C_B
4;N;PI;T2;6m;CV;C_B
4;N;PI;T2;6,2m;CV;C_B
4;N;PI;T2;6,4m;CV;C_B
4;N;PI;T2;6,6m;CV;C_B
4;N;PI;T2;6,8m;CV;C_B
4;N;PI;T2;7m;CM;GA
4;N;PI;T2;7,2m;CM;GA
4;N;PI;T2;7,4m;CM;GA
4;N;PI;T2;7,6m;CM;GA
4;N;PI;T2;7,8m;CV;C_B
4;N;PI;T2;8m;CV;C_B
4;N;PI;T2;8,2m;CV;C_B
4;N;PI;T2;8,4m;CV;C_B
4;N;PI;T2;8,6m;CV;C_B
4;N;PI;T2;8,8m;CV;C_B
4;N;PI;T2;9m;CV;C_B
4;N;PI;T2;9,2m;CV;C_B
4;N;PI;T2;9,4m;CV;C_B
4;N;PI;T2;9,6m;CV;C_B
4;N;PI;T2;9,8m;CV;C_B
4;N;PI;T2;10m;CV;C_B
4;N;PI;T3;0,2m;CM;GA
4;N;PI;T3;0,4m;SD;NU
4;N;PI;T3;0,6m;SD;NU
4;N;PI;T3;0,8m;SD;NU
4;N;PI;T3;1m;SD;GA
4;N;PI;T3;1,2m;SD;GA
4;N;PI;T3;1,4m;CV;COR
4;N;PI;T3;1,6m;SD;COR
4;N;PI;T3;1,8m;SD;COR
4;N;PI;T3;2m;SD;GA
4;N;PI;T3;2,2m;SD;GA
4;N;PI;T3;2,4m;SD;GA
4;N;PI;T3;2,6m;SD;GA
4;N;PI;T3;2,8m;SD;GA
4;N;PI;T3;3m;SD;GA
4;N;PI;T3;3,2m;CV;C_D
4;N;PI;T3;3,4m;SD;GA
4;N;PI;T3;3,6m;SD;GA
4;N;PI;T3;3,8m;SD;GA
4;N;PI;T3;4m;SD;COR
4;N;PI;T3;4,2m;SD;GA
4;N;PI;T3;4,4m;SD;GA
4;N;PI;T3;4,6m;SD;GA
4;N;PI;T3;4,8m;SD;INV
4;N;PI;T3;5m;SD;GA
4;N;PI;T3;5,2m;CM;NU
4;N;PI;T3;5,4m;SD;NU
4;N;PI;T3;5,6m;SD;GA
4;N;PI;T3;5,8m;SD;MAC
4;N;PI;T3;6m;CV;C_SM
4;N;PI;T3;6,2m;SD;GA
4;N;PI;T3;6,4m;SD;GA
4;N;PI;T3;6,6m;SD;GA
4;N;PI;T3;6,8m;SD;GA
4;N;PI;T3;7m;CV;C_SM
4;N;PI;T3;7,2m;CV;C_SM
4;N;PI;T3;7,4m;SD;GA
4;N;PI;T3;7,6m;SD;GA
4;N;PI;T3;7,8m;CV;C_SM
4;N;PI;T3;8m;SD;GA
4;N;PI;T3;8,2m;SD;GA
4;N;PI;T3;8,4m;SD;GA
4;N;PI;T3;8,6m;CV;C_SM
4;N;PI;T3;8,8m;SD;COR
4;N;PI;T3;9m;SD;COR
4;N;PI;T3;9,2m;SD;COR
4;N;PI;T3;9,4m;SD;NU
4;N;PI;T3;9,6m;SD;NU
4;N;PI;T3;9,8m;SD;NU
4;N;PI;T3;10m;SD;NU
4;S;DAR;T1;0,2m;CV;C_D
4;S;DAR;T1;0,4m;CV;C_D
4;S;DAR;T1;0,6m;CV;C_D
4;S;DAR;T1;0,8m;CV;C_D
4;S;DAR;T1;1m;CV;C_D
4;S;DAR;T1;1,2m;CV;C_D
4;S;DAR;T1;1,4m;SD;NU
4;S;DAR;T1;1,6m;SD;NU
4;S;DAR;T1;1,8m;SD;NU
4;S;DAR;T1;2m;SD;NU
4;S;DAR;T1;2,2m;SD;NU
4;S;DAR;T1;2,4m;SD;GA
4;S;DAR;T1;2,6m;SD;NU
4;S;DAR;T1;2,8m;SD;NU
4;S;DAR;T1;3m;SD;GA
4;S;DAR;T1;3,2m;SD;GA
4;S;DAR;T1;3,4m;SD;NU
4;S;DAR;T1;3,6m;SD;NU
4;S;DAR;T1;3,8m;SD;NU
4;S;DAR;T1;4m;CV;C_D
4;S;DAR;T1;4,2m;CV;C_D
4;S;DAR;T1;4,4m;CV;C_D
4;S;DAR;T1;4,6m;CV;C_D
4;S;DAR;T1;4,8m;CV;C_D
4;S;DAR;T1;5m;CV;C_D
4;S;DAR;T1;5,2m;CV;C_D
4;S;DAR;T1;5,4m;SD;NU
4;S;DAR;T1;5,6m;SD;NU
4;S;DAR;T1;5,8m;SD;NU
4;S;DAR;T1;6m;SD;NU
4;S;DAR;T1;6,2m;SD;NU
4;S;DAR;T1;6,4m;SD;NU
4;S;DAR;T1;6,6m;SD;GA
4;S;DAR;T1;6,8m;SD;GA
4;S;DAR;T1;7m;SD;NU
4;S;DAR;T1;7,2m;SD;NU
4;S;DAR;T1;7,4m;SD;NU
4;S;DAR;T1;7,6m;SD;NU
4;S;DAR;T1;7,8m;SD;NU
4;S;DAR;T1;8m;SD;NU
4;S;DAR;T1;8,2m;SD;NU
4;S;DAR;T1;8,4m;SD;NU
4;S;DAR;T1;8,6m;SD;NU
4;S;DAR;T1;8,8m;D;GA
4;S;DAR;T1;9m;D;NU
4;S;DAR;T1;9,2m;D;NU
4;S;DAR;T1;9,4m;SD;NU
4;S;DAR;T1;9,6m;SD;NU
4;S;DAR;T1;9,8m;SD;NU
4;S;DAR;T1;10m;SD;NU
4;S;DAR;T2;0,2m;D;NU
4;S;DAR;T2;0,4m;D;NU
4;S;DAR;T2;0,6m;D;NU
4;S;DAR;T2;0,8m;D;NU
4;S;DAR;T2;1m;D;NU
4;S;DAR;T2;1,2m;D;NU
4;S;DAR;T2;1,4m;CV;C_D
4;S;DAR;T2;1,6m;CV;C_D
4;S;DAR;T2;1,8m;CV;C_D
4;S;DAR;T2;2m;CV;C_D
4;S;DAR;T2;2,2m;SD;NU
4;S;DAR;T2;2,4m;CV;C_D
4;S;DAR;T2;2,6m;CV;C_D
4;S;DAR;T2;2,8m;CV;C_D
4;S;DAR;T2;3m;CV;C_D
4;S;DAR;T2;3,2m;CV;C_D
4;S;DAR;T2;3,4m;CV;C_D
4;S;DAR;T2;3,6m;CV;C_D
4;S;DAR;T2;3,8m;SD;NU
4;S;DAR;T2;4m;SD;NU
4;S;DAR;T2;4,2m;CV;C_D
4;S;DAR;T2;4,4m;CV;C_D
4;S;DAR;T2;4,6m;CV;C_D
4;S;DAR;T2;4,8m;CV;C_D
4;S;DAR;T2;5m;CV;C_D
4;S;DAR;T2;5,2m;CV;C_D
4;S;DAR;T2;5,4m;CV;C_D
4;S;DAR;T2;5,6m;CV;C_D
4;S;DAR;T2;5,8m;CV;C_D
4;S;DAR;T2;6m;CV;C_D
4;S;DAR;T2;6,2m;CV;C_D
4;S;DAR;T2;6,4m;SD;NU
4;S;DAR;T2;6,6m;SD;GA
4;S;DAR;T2;6,8m;SD;GA
4;S;DAR;T2;7m;SD;GA
4;S;DAR;T2;7,2m;SD;NU
4;S;DAR;T2;7,4m;SD;NU
4;S;DAR;T2;7,6m;SD;NU
4;S;DAR;T2;7,8m;SD;NU
4;S;DAR;T2;8m;SD;NU
4;S;DAR;T2;8,2m;SD;GA
4;S;DAR;T2;8,4m;SD;NU
4;S;DAR;T2;8,6m;SD;NU
4;S;DAR;T2;8,8m;SD;NU
4;S;DAR;T2;9m;SD;NU
4;S;DAR;T2;9,2m;D;NU
4;S;DAR;T2;9,4m;SD;NU
4;S;DAR;T2;9,6m;SD;NU
4;S;DAR;T2;9,8m;SD;NU
4;S;DAR;T2;10m;SD;NU
4;S;DAR;T3;0,2m;CV;C_D
4;S;DAR;T3;0,4m;CV;C_D
4;S;DAR;T3;0,6m;CV;C_D
4;S;DAR;T3;0,8m;CV;C_D
4;S;DAR;T3;1m;CV;C_D
4;S;DAR;T3;1,2m;CV;C_D
4;S;DAR;T3;1,4m;SD;NU
4;S;DAR;T3;1,6m;SD;NU
4;S;DAR;T3;1,8m;SD;NU
4;S;DAR;T3;2m;SD;NU
4;S;DAR;T3;2,2m;SD;NU
4;S;DAR;T3;2,4m;SD;NU
4;S;DAR;T3;2,6m;SD;NU
4;S;DAR;T3;2,8m;SD;NU
4;S;DAR;T3;3m;SD;NU
4;S;DAR;T3;3,2m;SD;NU
4;S;DAR;T3;3,4m;SD;NU
4;S;DAR;T3;3,6m;SD;NU
4;S;DAR;T3;3,8m;SD;NU
4;S;DAR;T3;4m;SD;NU
4;S;DAR;T3;4,2m;D;NU
4;S;DAR;T3;4,4m;SD;NU
4;S;DAR;T3;4,6m;SD;NU
4;S;DAR;T3;4,8m;SD;NU
4;S;DAR;T3;5m;SD;NU
4;S;DAR;T3;5,2m;SD;NU
4;S;DAR;T3;5,4m;SD;NU
4;S;DAR;T3;5,6m;SD;GA
4;S;DAR;T3;5,8m;SD;NU
4;S;DAR;T3;6m;SD;GA
4;S;DAR;T3;6,2m;SD;NU
4;S;DAR;T3;6,4m;CV;C_F
4;S;DAR;T3;6,6m;CV;C_F
4;S;DAR;T3;6,8m;CV;C_F
4;S;DAR;T3;7m;CV;C_F
4;S;DAR;T3;7,2m;CV;C_F
4;S;DAR;T3;7,4m;SD;NU
4;S;DAR;T3;7,6m;SD;NU
4;S;DAR;T3;7,8m;SD;NU
4;S;DAR;T3;8m;SD;NU
4;S;DAR;T3;8,2m;SD;NU
4;S;DAR;T3;8,4m;SD;NU
4;S;DAR;T3;8,6m;SD;NU
4;S;DAR;T3;8,8m;SD;NU
4;S;DAR;T3;9m;SD;NU
4;S;DAR;T3;9,2m;SD;NU
4;S;DAR;T3;9,4m;SD;NU
4;S;DAR;T3;9,6m;SD;NU
4;S;DAR;T3;9,8m;SD;NU
4;S;DAR;T3;10m;SD;NU
4;S;DAR-PI;T1;0,2m;CV;C_D
4;S;DAR-PI;T1;0,4m;CV;C_D
4;S;DAR-PI;T1;0,6m;SD;NU
4;S;DAR-PI;T1;0,8m;SD;NU
4;S;DAR-PI;T1;1m;SD;NU
4;S;DAR-PI;T1;1,2m;SD;NU
4;S;DAR-PI;T1;1,4m;SD;NU
4;S;DAR-PI;T1;1,6m;SD;NU
4;S;DAR-PI;T1;1,8m;SD;NU
4;S;DAR-PI;T1;2m;SD;NU
4;S;DAR-PI;T1;2,2m;SD;NU
4;S;DAR-PI;T1;2,4m;SD;NU
4;S;DAR-PI;T1;2,6m;SD;NU
4;S;DAR-PI;T1;2,8m;SD;NU
4;S;DAR-PI;T1;3m;SD;NU
4;S;DAR-PI;T1;3,2m;SD;NU
4;S;DAR-PI;T1;3,4m;CV;C_D
4;S;DAR-PI;T1;3,6m;CV;C_D
4;S;DAR-PI;T1;3,8m;CV;C_D
4;S;DAR-PI;T1;4m;CV;C_D
4;S;DAR-PI;T1;4,2m;SD;NU
4;S;DAR-PI;T1;4,4m;SD;NU
4;S;DAR-PI;T1;4,6m;SD;NU
4;S;DAR-PI;T1;4,8m;SD;NU
4;S;DAR-PI;T1;5m;SD;NU
4;S;DAR-PI;T1;5,2m;SD;NU
4;S;DAR-PI;T1;5,4m;CV;C_D
4;S;DAR-PI;T1;5,6m;CM;NU
4;S;DAR-PI;T1;5,8m;CM;NU
4;S;DAR-PI;T1;6m;CM;NU
4;S;DAR-PI;T1;6,2m;SD;NU
4;S;DAR-PI;T1;6,4m;SD;NU
4;S;DAR-PI;T1;6,6m;SD;NU
4;S;DAR-PI;T1;6,8m;SD;NU
4;S;DAR-PI;T1;7m;SD;NU
4;S;DAR-PI;T1;7,2m;SD;NU
4;S;DAR-PI;T1;7,4m;SD;NU
4;S;DAR-PI;T1;7,6m;CV;C_D
4;S;DAR-PI;T1;7,8m;CV;C_D
4;S;DAR-PI;T1;8m;CV;C_D
4;S;DAR-PI;T1;8,2m;CV;C_D
4;S;DAR-PI;T1;8,4m;CV;C_D
4;S;DAR-PI;T1;8,6m;CV;C_D
4;S;DAR-PI;T1;8,8m;CV;C_D
4;S;DAR-PI;T1;9m;CV;C_D
4;S;DAR-PI;T1;9,2m;CM;NU
4;S;DAR-PI;T1;9,4m;CM;NU
4;S;DAR-PI;T1;9,6m;CM;NU
4;S;DAR-PI;T1;9,8m;CM;NU
4;S;DAR-PI;T1;10m;CM;NU
4;S;DAR-PI;T2;0,2m;SD;NU
4;S;DAR-PI;T2;0,4m;SD;NU
4;S;DAR-PI;T2;0,6m;SD;NU
4;S;DAR-PI;T2;0,8m;SD;NU
4;S;DAR-PI;T2;1m;SD;NU
4;S;DAR-PI;T2;1,2m;CV;C_D
4;S;DAR-PI;T2;1,4m;CV;C_D
4;S;DAR-PI;T2;1,6m;CV;C_D
4;S;DAR-PI;T2;1,8m;CV;C_D
4;S;DAR-PI;T2;2m;SD;NU
4;S;DAR-PI;T2;2,2m;SD;NU
4;S;DAR-PI;T2;2,4m;SD;NU
4;S;DAR-PI;T2;2,6m;SD;NU
4;S;DAR-PI;T2;2,8m;SD;NU
4;S;DAR-PI;T2;3m;SD;NU
4;S;DAR-PI;T2;3,2m;SD;NU
4;S;DAR-PI;T2;3,4m;SD;NU
4;S;DAR-PI;T2;3,6m;SD;NU
4;S;DAR-PI;T2;3,8m;SD;NU
4;S;DAR-PI;T2;4m;SD;NU
4;S;DAR-PI;T2;4,2m;SD;NU
4;S;DAR-PI;T2;4,4m;SD;GA
4;S;DAR-PI;T2;4,6m;SD;NU
4;S;DAR-PI;T2;4,8m;SD;NU
4;S;DAR-PI;T2;5m;SD;NU
4;S;DAR-PI;T2;5,2m;SD;NU
4;S;DAR-PI;T2;5,4m;SD;NU
4;S;DAR-PI;T2;5,6m;SD;NU
4;S;DAR-PI;T2;5,8m;SD;NU
4;S;DAR-PI;T2;6m;SD;NU
4;S;DAR-PI;T2;6,2m;CV;C_D
4;S;DAR-PI;T2;6,4m;CV;C_D
4;S;DAR-PI;T2;6,6m;CM;NU
4;S;DAR-PI;T2;6,8m;CM;NU
4;S;DAR-PI;T2;7m;CM;NU
4;S;DAR-PI;T2;7,2m;CM;NU
4;S;DAR-PI;T2;7,4m;CM;NU
4;S;DAR-PI;T2;7,6m;CM;NU
4;S;DAR-PI;T2;7,8m;CM;NU
4;S;DAR-PI;T2;8m;CM;NU
4;S;DAR-PI;T2;8,2m;CM;NU
4;S;DAR-PI;T2;8,4m;CM;NU
4;S;DAR-PI;T2;8,6m;CM;NU
4;S;DAR-PI;T2;8,8m;CM;NU
4;S;DAR-PI;T2;9m;CV;C_D
4;S;DAR-PI;T2;9,2m;CV;C_D
4;S;DAR-PI;T2;9,4m;CV;C_D
4;S;DAR-PI;T2;9,6m;CV;C_D
4;S;DAR-PI;T2;9,8m;CV;C_D
4;S;DAR-PI;T2;10m;CV;C_D
4;S;DAR-PI;T3;0,2m;CV;C_D
4;S;DAR-PI;T3;0,4m;CV;C_D
4;S;DAR-PI;T3;0,6m;CV;C_D
4;S;DAR-PI;T3;0,8m;CV;C_D
4;S;DAR-PI;T3;1m;CV;C_D
4;S;DAR-PI;T3;1,2m;CV;C_D
4;S;DAR-PI;T3;1,4m;CM;NU
4;S;DAR-PI;T3;1,6m;CM;NU
4;S;DAR-PI;T3;1,8m;CM;NU
4;S;DAR-PI;T3;2m;CM;NU
4;S;DAR-PI;T3;2,2m;CM;NU
4;S;DAR-PI;T3;2,4m;CM;GA
4;S;DAR-PI;T3;2,6m;CM;NU
4;S;DAR-PI;T3;2,8m;CM;NU
4;S;DAR-PI;T3;3m;SD;NU
4;S;DAR-PI;T3;3,2m;SD;NU
4;S;DAR-PI;T3;3,4m;SD;NU
4;S;DAR-PI;T3;3,6m;SD;NU
4;S;DAR-PI;T3;3,8m;CV;C_D
4;S;DAR-PI;T3;4m;CV;C_D
4;S;DAR-PI;T3;4,2m;CV;C_D
4;S;DAR-PI;T3;4,4m;CM;NU
4;S;DAR-PI;T3;4,6m;CV;C_B
4;S;DAR-PI;T3;4,8m;CV;C_B
4;S;DAR-PI;T3;5m;CV;C_B
4;S;DAR-PI;T3;5,2m;CV;C_B
4;S;DAR-PI;T3;5,4m;CV;C_B
4;S;DAR-PI;T3;5,6m;CV;C_B
4;S;DAR-PI;T3;5,8m;CV;C_B
4;S;DAR-PI;T3;6m;CV;C_B
4;S;DAR-PI;T3;6,2m;CV;C_B
4;S;DAR-PI;T3;6,4m;CV;C_B
4;S;DAR-PI;T3;6,6m;CV;C_B
4;S;DAR-PI;T3;6,8m;CV;C_B
4;S;DAR-PI;T3;7m;CV;C_B
